Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Creditor type
18,Devon County Council,01/09/2025,22030691,600.00,TANYA JONES CARE OF MAGDALEAN CHAMBERS,388197,,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028383,603.00,FAMILY COMPASS,348346,392295664,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028366,630.00,FAMILY COMPASS,348346,392295664,Children & Young People's Futures,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028446,630.00,FAMILY COMPASS,348346,392295664,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028224,640.00,ANNA FINDLAY MYOT,400102,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028439,642.00,FAMILY COMPASS,348346,392295664,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028611,652.50,KITH & KIN CONSULTANCY AND PSYCHOLOGICAL THERAPIES,357587,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028709,735.00,FAMILY COMPASS,348346,392295664,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22031068,791.00,LEXTOX,308992,111581940,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028232,800.00,ANNA FINDLAY MYOT,400102,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028454,800.00,Orion-Digital Diagnostics Ltd,382219,,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028313,840.00,ANNA FINDLAY MYOT,400102,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028443,927.00,JEREMY BENN ASSOCIATES LIMITED,321667,665300941,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028382,"1,000.00",DR CAS SCHNEIDER,396745,,P-Ledger - Separate Legal Entity,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028612,"1,245.75",FAMILY COMPASS,348346,392295664,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22031762,"1,274.66","EBB AND FLOW, PSYCHOLOGY & EMDR",380036,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22031077,"1,352.50",NICHOLAS BRADLEY CARE OF DEVON CHAMBERS,337021,198466153,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028440,"1,394.25",K S FENCING,340683,320902302,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,01/09/2025,22028530,"1,424.01",S C C,161520,313651680,Children & Young People's Futures,IT Hardware,A45005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028499,"1,487.50",THE EDUCATION COMPANY LIMITED,80154,573768493,Children & Young People's Futures,IT Software Maintenance,A45045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028714,"1,610.00",MAN WITH A VAN SERVICES,316053,,Transformation & Business Services,Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22029988,"1,824.48",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028806,"1,834.68",K S FENCING,340683,320902302,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,01/09/2025,22032142,"2,094.75",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22029113,"2,385.00",RICHARD GREEN ECOLOGY LIMITED,272615,113421075,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030581,"2,391.83",SEVERN TRENT GREEN POWER,322030,876098474,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028813,"2,450.00",KENTISBEARE PARISH COUNCIL,359196,,"Climate Change, Environment & Transport",Public rights of way,A44306,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22029977,"2,508.66",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22033950,"2,667.50",GREENBOX GARDENS DEVON,401880,,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,01/09/2025,22028618,"2,750.00",GREEN NICKY ASSOCIATES,329572,,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030583,"2,857.71",SEVERN TRENT GREEN POWER,322030,876098474,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028530,"2,873.57",S C C,161520,313651680,Children & Young People's Futures,IT Hardware,A45005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22027594,"2,886.55",BELL DECORATING GROUP LIMITED,320709,469453353,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,DCC CIS Suppliers
18,Devon County Council,01/09/2025,22029928,"3,125.50",WESTBANK COMMUNITY HEALTH & CARE,65217,277497150,P-Ledger - Separate Legal Entity,Payments to Charities & Vol Providers,A62110,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028578,"3,215.39","Department for Science, Innovation and Technology",600669,GB 888 8255 50,"Chief Exec, Legal & Democratic services",Postages,A45015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030244,"3,600.00",HAPTIC NETWORKS LIMITED,326326,913561731,Performance & Partnerships,IT Software Maintenance,A45045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030582,"3,640.94",SEVERN TRENT GREEN POWER,322030,876098474,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22032157,"4,000.00",TCD & ASSOCIATES LIMITED,388815,363215908,Children & Young People's Futures,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028644,"4,020.00",TRIANGLE CONSULTING SOCIAL ENTERPRISE LIMITED,293729,835932114,Children & Young People's Futures,Books and Publications,A49045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028941,"4,356.89",A1 ELECTRICS SOUTH WEST LIMITED,245167,808550821,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22019739,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22019754,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22019761,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22019723,"4,725.16",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22031741,"5,027.95",CANTIUM BUSINESS SOLUTIONS LIMITED,354810,294540288,People and Culture,Other Employee Expenses,A12510,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22029163,"5,366.03",MILLBROOK HEALTHCARE LIMITED,117031,675991080,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22029036,"5,563.80",UK REMEDIATION LIMITED,388325,973768657,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028741,"5,927.70",S C C,161520,313651680,Transformation & Business Services,IT Hardware,A45005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028541,"6,000.00",BENCHMARK (EXETER) LIMITED,81481,631397831,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028453,"6,300.00",Future Action Ltd,601179,492400208,Public Health and Communities,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028581,"6,723.00",IDOX SOFTWARE LIMITED,308637,766800804,Performance & Partnerships,IT Software Maintenance,A45045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22031151,"8,554.13",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028917,"11,182.00",ASTOR-BANNERMAN (MEDICAL) LIMITED,187839,630609068,Children & Young People's Futures,Fixtures & Fittings,A25005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22029170,"11,547.00",MILLBROOK HEALTHCARE LIMITED,117031,675991080,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030585,"13,048.01",SEVERN TRENT GREEN POWER,322030,876098474,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22026960,"14,966.59",PHOENIX BAY SCHOOL,382090,477769321,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030662,"15,589.70",D W M L HOLDINGS LIMITED,345026,823821047,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030588,"18,299.31",SEVERN TRENT GREEN POWER,322030,876098474,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22030579,"18,679.86",SEVERN TRENT GREEN POWER,322030,876098474,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22026107,"18,837.00",BAY CARE GROUP,262868,,Integrated Adult Social Care,Personal Care Block,A57136,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028254,"38,037.50",D Y S SPACE LIMITED,341799,253749579,Public Health and Communities,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22029174,"85,190.56",MILLBROOK HEALTHCARE LIMITED,117031,675991080,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22023310,"292,970.23",MACPLANT CONSTRUCTION LIMITED,5182,367126447,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,01/09/2025,22029171,"714,750.16",MILLBROOK HEALTHCARE LIMITED,117031,675991080,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028597,"748,571.00",WEST DEVON BOROUGH COUNCIL,8280,144823273,P-Ledger - Separate Legal Entity,"Grants, Contributions & Donations",A47005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/09/2025,22028587,"1,733,469.00",SOUTH HAMS DISTRICT COUNCIL,8255,142204125,P-Ledger - Separate Legal Entity,"Grants, Contributions & Donations",A47005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22026985,600.00,JUDI EVANS,293771,691665987,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22029093,626.08,RADIS COMMUNITY CARE,386496,,Integrated Adult Social Care,Personal Care Block,A57136,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22031876,645.00,IKEA LIMITED,175140,527773320,Children & Young People's Futures,Furniture,A40045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,150139117,649.91,M Group Highways Limited,375383,927200546,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22021366,700.00,HUSSAIN ZAHID,352106,791238513,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22028728,834.00,GREENBOX GARDENS DEVON,401880,,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,02/09/2025,22031098,930.00,"SMITH, JENNIFER",353780,332939291,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22028617,"1,000.00",Chelsea Bartlett,601569,459413474,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22025544,"1,048.00",HOME-SCHOOL TUTORING & ED SERVCS,311026,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22028187,"1,065.00",DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032871,"1,087.73",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22029034,"1,153.15",T J H AUTO LIMITED,295813,801202403,Non-Services,Vehicles Repairs,A30010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22029811,"1,317.11",OCEAN HEALTHCARE,371633,776836374,Integrated Adult Social Care,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22028744,"1,440.00",TUBERS ACADEMY LIMITED,348033,300702466,Children & Young People's Futures,Community based care,A61200,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22028493,"1,480.00",ORCHARD SATURDAY CLUB,98347,,Children & Young People's Futures,Community based care,A61200,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22028733,"1,510.70",GREENBOX GARDENS DEVON,401880,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,02/09/2025,22032867,"1,552.97",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22031885,"1,762.50",IKEA LIMITED,175140,527773320,Children & Young People's Futures,Furniture,A40045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22026834,"1,919.73",SUEZ RECYCLING & RECOVERY UK LIMITED,208690,444085847,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22030102,"1,990.41",NETWORK HEALTHCARE,394158,844278506,Integrated Adult Social Care,Personal Care Block,A57136,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22026985,"2,312.50",JUDI EVANS,293771,691665987,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22029074,"2,559.31",RADIS COMMUNITY CARE,386496,,Integrated Adult Social Care,Personal Care Block,A57136,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22027336,"2,612.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22027638,"2,612.50",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22026072,"2,760.00",INSPIRE SOUTH WEST,326670,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032195,"3,500.00",Cyrus Larizadeh,601692,657048519,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,150139122,"3,509.89",M Group Highways Limited,375383,927200546,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22030014,"4,130.56",RADIS COMMUNITY CARE,386496,,Integrated Adult Social Care,Home Care Services,A57130,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032709,"4,722.36",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032652,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032653,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032665,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032669,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032671,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032675,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032677,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032678,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032679,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032680,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032684,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032686,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032697,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032705,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032744,"4,722.41",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032517,"4,725.16",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032676,"4,725.16",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032682,"4,725.16",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032683,"4,725.16",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032746,"4,725.16",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032672,"5,598.20",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22015529,"6,069.00",PETROC,7114,585821996,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032659,"6,297.24",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032660,"6,297.24",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032533,"6,402.08",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/09/2025,22032747,"6,485.32",OUTDOORS SCHOOL THE,362971,312604642,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
