Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Creditor type
18,Devon County Council,01/08/2025,22023021,872.80,DR R J DELANEY LIMITED,340584,976952161,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22026473,879.80,BRITISH TELECOM (BILL PAYMNTS),4558,245719348,"Capital - Climate Change, Environment & Transport",Utility Costs,C02040,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22022577,960.00,TEIGN TREES & LANDSCAPES SOUTH WEST LIMITED,209228,250371238,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,01/08/2025,22020506,975.00,HELD HEALTH LIMITED,392625,,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021671,"1,000.00",CO-LAB EXETER,90202,186186963,Public Health and Communities,Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021637,"1,105.00",YOUTH ARTS AND HEALTH TRUST,340754,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021671,"1,333.33",CO-LAB EXETER,90202,186186963,Public Health and Communities,Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22022456,"1,397.00",A C ECOLOGY,406035,,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22025809,"1,526.90",Dr Natalia Iavu,601316,,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22024668,"1,625.00",NORTH SHORE DEVELOPMENT LIMITED,393036,862407917,Integrated Adult Social Care,Nursing Care - Long Stay,A57155,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22025982,"1,650.00",ANNA FREUD NATIONAL CENTRE FOR,364069,245871189,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021314,"1,722.50",LEARNING ACADEMY PARTNERSHIP SOUTH WEST,316043,,Children & Young People's Futures,Consultancy Services,A44065,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22026892,"1,761.00",EXETER COMMUNITY CENTRE TRUST LIMITED,278710,,Children & Young People's Futures,Hire of Rooms,A22010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021923,"1,779.00",DEVON TREE SERVICES LIMITED,4838,164412427,Children & Young People's Futures,Other Premises Costs,A29015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021671,"2,250.00",CO-LAB EXETER,90202,186186963,Public Health and Communities,Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021671,"2,277.17",CO-LAB EXETER,90202,186186963,Public Health and Communities,Payments to Private Contractors,A57115,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22024181,"2,460.00",BeMore Inspired Limited,601349,494013007,Children & Young People's Futures,Training/Workshops - Non Staff,A44175,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021694,"2,500.00",BLOSSOMING MINDS,360726,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22016105,"2,520.00",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22016107,"2,520.00",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22025705,"2,696.15",KENNFORD TARMACADAM LIMITED,24534,976391178,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22019360,"2,697.20",CO ADVENTURERS LIMITED,369278,394138084,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22022097,"2,733.33",ROBIN CLUTTERBUCK,376427,,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22011300,"2,875.00",INSPIRE SOUTH WEST,326670,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22016211,"2,947.86",SECURITAS TECHNOLOGY LIMITED,399509,232244695,Children & Young People's Futures,Security / Surveillance Equipment Maintenance,A20015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021672,"3,000.00",D Y S SPACE LIMITED,341799,253749579,Public Health and Communities,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22022535,"3,105.89",DAVID TRICKETT,21818,409946757,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,01/08/2025,22025234,"3,180.00",CHERISHEDCARE DEVON,304476,,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22019998,"4,000.00",BIDEFORD MEDICAL CENTRE,22608,,Public Health and Communities,Hire of Rooms,A22010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021396,"5,500.00",FAMILY RIGHTS GROUP LIMITED,288866,122830249,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021744,"6,190.00",ST SIDWELLS CENTRE,65554,,Public Health and Communities,"Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021684,"6,250.00",D Y S SPACE LIMITED,341799,253749579,Public Health and Communities,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22012018,"6,282.25",INSPIRE SOUTH WEST,326670,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22022098,"6,923.52",ASSIST TEIGNBRIDGE,87348,,Integrated Adult Social Care,"Grants, Contributions & Donations",A47005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22020019,"8,423.75",BIDEFORD MEDICAL CENTRE,22608,,Public Health and Communities,Hire of Rooms,A22010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22022036,"8,813.30",TEIGNMOUTH MARITIME SERVICES LIMITED,255526,750305759,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22026064,"11,484.00",FOSTER TALK LIMITED,243819,841745814,Children & Young People's Futures,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22021591,"11,531.94",IDVERDE LIMITED,24676,190173669,Children & Young People's Futures,Service Term Contracts,A20030,DCC CIS Suppliers
18,Devon County Council,01/08/2025,22021395,"20,549.00",DEVON PARTNERSHIP NHS TRUST,92211,654400557,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22025705,"25,753.85",KENNFORD TARMACADAM LIMITED,24534,976391178,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,150094311,"28,060.47",M Group Highways Limited,375383,927200546,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22009568,"65,771.79",MACPLANT CONSTRUCTION LIMITED,5182,367126447,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,01/08/2025,22020573,"200,319.03",ON TRACK EDUCATION (BURSARY PMTS),286081,478730844,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22025699,"350,000.00",KENNFORD TARMACADAM LIMITED,24534,976391178,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,01/08/2025,22022988,"658,285.00",PLYMOUTH CITY COUNCIL (RADIUS ACCOUNT,87504,144675845,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019278,500.00,MISS MANN DAYA,20978,699081679,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019273,516.10,NORSE SOUTH WEST LIMITED,279741,785421021,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,150105689,539.06,M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22020418,540.00,SENSORY BALANCE LIMITED,405405,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019279,554.33,FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019237,615.13,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022380,632.50,TRIBAL EDUCATION LIMITED,189430,855470703,Performance & Partnerships,IT Software Maintenance,A45045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22004628,659.35,POTENS CONTRACT SERVICES LIMITED,288103,439785733,Children & Young People's Futures,Residential Short Breaks,A61044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022238,670.00,St Thomas Training Ltd,600178,130660644,P-Ledger - Separate Legal Entity,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022544,678.08,INSTARMAC GROUP PLC,302188,295973982,"Climate Change, Environment & Transport",Stock Materials,A40070,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22025690,679.99,NISBETS,23303,974803000,Children & Young People's Futures,Catering,A41905,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018766,684.18,PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22015548,686.60,THE ADVOCACY PEOPLE,257570,,Integrated Adult Social Care,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019293,689.50,EXE VALLEY MARKET BUSINESS,195363,,"Climate Change, Environment & Transport",Contract Hire Scheme,A32010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22026484,700.00,Louise Price,601392,609611055,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22025043,714.32,THE ADVOCACY PEOPLE,257570,,Integrated Adult Social Care,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,150105718,743.56,M Group Highways Limited,375383,927200546,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22017339,771.39,K S FENCING,340683,320902302,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,04/08/2025,22019262,800.00,THE HOPE FARM PROJECT LIMITED,373268,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22004051,813.70,PLYMOUTH CITY COUNCIL (RADIUS ACCOUNT,87504,144675845,Performance & Partnerships,Building Rents,A22005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22004052,838.36,PLYMOUTH CITY COUNCIL (RADIUS ACCOUNT,87504,144675845,Performance & Partnerships,Building Rents,A22005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22016137,838.36,PLYMOUTH CITY COUNCIL (RADIUS ACCOUNT,87504,144675845,Performance & Partnerships,Building Rents,A22005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22021904,909.00,SOUTH WEST COUNCILS,261183,131462795,People and Culture,Staff Training Expenses - Non Payroll,A16015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018770,912.24,PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018921,939.36,NEXT STEPS EDUCATION LIMITED,389810,440621822,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018975,939.36,NEXT STEPS EDUCATION LIMITED,389810,440621822,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022207,940.96,Future Action Ltd,601179,492400208,Public Health and Communities,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22024664,985.00,QIA SERVICES LIMITED,243611,383711292,Transformation & Business Services,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019250,985.28,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22021869,990.00,COMMUNITY SUPPORT TEAM COMMUNITY INTEREST COMPANY,302088,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018900,"1,056.78",NEXT STEPS EDUCATION LIMITED,389810,440621822,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019246,"1,058.21",NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22021902,"1,060.00",IVY EDUCATION TRUST,284816,154774584,Children & Young People's Futures,Consultancy Services,A44065,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022804,"1,100.00",GREENHILLS TREE SERVICES,75461,868605582,Children & Young People's Futures,Other Premises Costs,A29015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22026176,"1,100.00",EMMA CROSS CARE OF MAGDALEN CHAMBERS,388318,285363380,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019264,"1,108.84",NORSE SOUTH WEST LIMITED,279741,785421021,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019279,"1,131.76",FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022214,"1,134.00",FAMILY COMPASS,348346,392295664,Children & Young People's Futures,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22025785,"1,140.00",DR GARY TUDOR,308663,,Integrated Adult Social Care,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022137,"1,160.00",POLES APART AP LIMITED,382940,415121054,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22023307,"1,192.50",TED WRAGG EXWICK HEIGHTS,344291,,Children & Young People's Futures,Consultancy Services,A44065,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22026759,"1,206.74",HEARNS DARTMOOR BUTCHERY LIMITED,391950,,Children & Young People's Futures,Provisions,A44030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22021820,"1,325.00",TEAM MULTI ACADEMY TRUST,293016,,Children & Young People's Futures,Consultancy Services,A44065,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22016145,"1,375.00",PLYMOUTH CITY COUNCIL (RADIUS ACCOUNT,87504,144675845,Performance & Partnerships,Building Rents,A22005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22013820,"1,440.00",CHIPSIDE LIMITED,280928,812080569,"Climate Change, Environment & Transport",IT Hardware,A45005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018910,"1,499.68",NEXT STEPS EDUCATION LIMITED,389810,440621822,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22024693,"1,515.00","SMITH, JENNIFER",353780,332939291,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018911,"1,526.46",NEXT STEPS EDUCATION LIMITED,389810,440621822,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022150,"1,560.00",UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,"Climate Change, Environment & Transport",Staff Training Expenses - Non Payroll,A16015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022769,"1,572.27",CANSFORD LABORATORIES LIMITED,321040,104878015,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22009853,"1,659.26",Fairfield Control Systems Ltd,600515,458138724,"Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22019279,"1,662.74",FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22023552,"1,680.00",LAKEWAY ECOLOGOCIAL CONSULTANCY,379293,415038426,Capital - Transformation & Business Services,External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022370,"1,728.00",A C S TESTING LIMITED,232744,423818846,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018985,"1,731.95",NEXT STEPS EDUCATION LIMITED,389810,440621822,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022488,"1,940.00",Kayleigh Evans,601001,,People and Culture,Staff Training Expenses - Non Payroll,A16015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022340,"1,988.85",DAVID TRICKETT,21818,409946757,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,04/08/2025,22024657,"2,083.00",SHERRELL FREDERICK LIMITED,14402,591319333,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22018894,"2,113.56",NEXT STEPS EDUCATION LIMITED,389810,440621822,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22015003,"2,122.81",ST PETER'S PREPARATORY SCHOOL,52507,479250267,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22015019,"2,449.61",ST PETER'S PREPARATORY SCHOOL,52507,479250267,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022027,"2,449.61",ST PETER'S PREPARATORY SCHOOL,52507,479250267,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22022196,"2,475.00",FAMILY COMPASS,348346,392295664,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/08/2025,22025460,"2,475.00",MARTIN KENNY,318186,743963602,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
